5.87712515	0.588398963	15.97725896	-0.877073848
2.01173622	0.338329421	9.150908289	-0.150410537
0.998728991	-0.492784142	2.636974049	-0.696850614
0.395233047	0.268457054	11.39101204	-2.475233328
-0.933193136	-0.387975583	-16.41174944	0.788212435
-0.286332491	0.379701239	-4.629048636	-2.163737513
-0.219760097	0.336950324	-6.860550001	-0.19695692
0.871097671	-0.618508463	-1.80727333	-0.378526784
0.452558651	0.117335044	3.414660915	-2.472444345
-0.310434655	0.279317147	-0.752834412	-0.096747421
0.384943304	-0.507580327	3.54801589	0.010578684
-0.177735909	0.187509087	-1.789658101	-2.116133164
0.278144127	-0.060700202	-0.997610796	0.460271454
-0.165155112	0.109394669	0.77847695	-1.150486351
0.441276266	0.290056905	-0.804573706	-0.895057735
-0.12896457	-0.641955165	1.26909141	0.216767924
-0.338282821	-0.034133085	-2.526933288	-1.907731832
-0.005869196	0.174163132	1.233650915	0.323613314
0.826900841	-0.427767544	0.557627385	0.572213743
-1.243521148	0.580454841	-2.862575099	-1.822813408
-0.162703994	0.128417703	-0.772216387	0.881690016
-0.118928648	0.284858454	1.339327988	-1.815119795
0.212920081	0.186559167	-3.798456281	-1.145773998
0.459084149	-0.568669269	4.953961325	-0.696850614
0.233339595	0.23051449	0.31095779	-2.475233328
-0.981761172	-0.406946865	-1.00933387	0.788212435
-0.300902901	0.370215598	-1.222441198	-2.163737513
-0.22413122	0.332207504	-1.401469871	-0.19695692
0.869786334	-0.620879873	-0.169549291	-0.378526784
0.45216525	0.116149338	3.905978127	-2.472444345
-0.310552675	0.278724294	-0.605439248	-0.096747421
0.384907898	-0.507876753	3.592234439	0.010578684
-0.177746531	0.187360874	-1.776392536	-2.116133164
0.278140941	-0.060774308	-0.993631126	0.460271454
-0.165156068	0.109357616	0.779670851	-1.150486351
0.44127598	0.290038378	-0.804215535	-0.895057735
-0.128964656	-0.641964429	1.269198861	0.216767924
-0.338282847	-0.034137717	-2.526901053	-1.907731832
-0.005869204	0.174160817	1.233660586	0.323613314
0.826900839	-0.427768702	0.557630286	0.572213743
-1.243521148	0.580454262	-2.862574228	-1.822813408
-0.162703995	0.128417413	-0.772216126	0.881690016
-0.118928648	0.284858309	1.339328066	-1.815119795
0.21292008	0.186559095	-3.798456258	-1.145773998
0.459084149	-0.568669305	4.953961332	-0.696850614
0.233339595	0.230514472	0.310957792	-2.475233328
-0.981761172	-0.406946874	-1.009333869	0.788212435
-0.300902901	0.370215593	-1.222441197	-2.163737513
-0.22413122	0.332207502	-1.401469871	-0.19695692
0.869786334	-0.620879874	-0.169549291	-0.378526784
0.45216525	0.116149338	3.905978127	-2.472444345
-0.310552675	0.278724294	-0.605439248	-0.096747421
0.384907898	-0.507876753	3.592234439	0.010578684
-0.177746531	0.187360873	-1.776392536	-2.116133164
0.278140941	-0.060774308	-0.993631126	0.460271454
-0.165156068	0.109357616	0.779670851	-1.150486351
0.44127598	0.290038378	-0.804215535	-0.895057735
-0.128964656	-0.641964429	1.269198861	0.216767924
-0.338282847	-0.034137717	-2.526901053	-1.907731832
-0.005869204	0.174160817	1.233660586	0.323613314
0.826900839	-0.427768702	0.557630286	0.572213743
-1.243521148	0.580454262	-2.862574228	-1.822813408
-0.162703995	0.128417413	-0.772216126	0.881690016
-0.099806298	0.233369347	1.391313132	-1.738369791
-1.08808339	1.175774673	-7.323319553	-2.651278719
-0.237180017	-0.971337913	2.241724548	0.641424179
-0.396245005	-0.198824257	-1.507487961	-4.752653359
0.843646498	1.158283422	1.414097499	-2.0208169
1.54708145	-2.046581289	7.73432534	2.810569168
-0.746994565	0.04318228	-1.355920674	-5.719521145
0.17747813	-0.265246285	3.059720801	3.251221079
-2.955476561	-1.346202642	-7.468457894	1.787335477
1.726812032	1.437778929	-2.614076825	-2.217225511
-0.22768839	0.240808714	3.29559687	4.623015156
0.626465483	-1.284391018	-5.748073137	0.359765435
2.718519645	1.049451616	20.14006584	-2.759781854
-1.479139107	-0.747685942	-8.614985582	5.217434118
-1.164052232	1.486967029	-0.443600215	-3.848639998
-1.71969517	-0.102339485	-3.553192386	3.362209116
2.843356449	-0.661629243	-3.389678435	-1.903505091
-1.378053065	-2.860932121	0.803702637	3.335095346
2.20011058	0.702478439	2.649598562	-1.599514737
0.889476674	1.02054972	14.99927807	7.123516273
0.897935152	0.26755986	-7.72277816	2.613620547
-3.440475604	1.62683493	0.667255459	-1.750406574
-0.324643681	-0.966488535	-10.57486021	3.570497974
3.542346896	-1.395260768	10.55130569	-1.508337563
2.063509069	0.464457116	-2.175399865	0.348713505
-3.218287279	0.231771058	0.840152856	4.382967713
-1.360682934	-0.185213198	-0.390120999	1.685825334
-0.12136053	0.834121803	-4.84577444	-0.09984145
1.340445241	-0.465537561	-6.906141512	3.278832999
0.485000122	-1.188917193	7.071299391	1.007096347
-0.638541663	-0.469423846	-0.037224443	1.921869069
2.364541051	0.655241624	10.75028528	3.351634188
-2.745520935	1.166089365	-7.967435975	2.961951939
-2.07939778	0.811049302	-10.11865468	1.34253852
-1.490727129	0.339329741	0.326438151	-0.521147322
0.751154556	-0.404024139	-10.62286109	-0.372275651
-1.629581383	0.35696698	1.799836898	-1.798963177
3.412210435	0.00931877	9.40319504	0.758784333
7.053772281	-0.914714022	29.06633415	0.388432102
-2.001680716	-0.729491534	-5.547301444	0.013752396
-3.162981665	0.716437354	0.495005498	0.524032536
-2.982303149	0.255248856	-8.386682682	2.870205072
-0.161643695	-0.909428772	-24.0681401	1.351001511
2.666967692	-1.043113386	6.989925278	1.110094813
-0.003073743	-0.131742318	0.278472835	2.543514341
-0.428002023	0.875567166	7.69294179	3.25777196
-0.727586857	1.349801996	4.667489786	2.111132233
0.030322618	0.719030938	-5.966758771	0.725509344
0.40430491	-0.302433384	1.148476124	-0.696850614
0.216905823	0.363632433	-1.145804194	-2.475233328
-0.986691303	-0.340387894	-0.509706687	0.788212435
-0.302381941	0.403495083	-0.691026779	-2.163737513
-0.224574932	0.348847247	-0.847319751	-0.19695692
0.86965322	-0.612560002	-0.003304255	-0.378526784
0.452125316	0.120309274	3.955851638	-2.472444345
-0.310564655	0.280804262	-0.590477195	-0.096747421
0.384904303	-0.506836769	3.596723055	0.010578684
-0.177747609	0.187880866	-1.775045951	-2.116133164
0.278140617	-0.060514312	-0.993227151	0.460271454
-0.165156165	0.109487614	0.779792043	-1.150486351
0.441275951	0.290103377	-0.804179178	-0.895057735
-0.128964665	-0.641931929	1.269209769	0.216767924
-0.338282849	-0.034121467	-2.526897781	-1.907731832
-0.005869205	0.174168941	1.233661568	0.323613314
0.826900839	-0.427764639	0.55763058	0.572213743
-1.243521148	0.580456293	-2.86257414	-1.822813408
-0.162703995	0.128418429	-0.772216099	0.881690016
-0.118928648	0.284858817	1.339328074	-1.815119795
0.21292008	0.186559348	-3.798456256	-1.145773998
0.459084149	-0.568669178	4.953961332	-0.696850614
0.233339595	0.230514536	0.310957792	-2.475233328
-0.981761172	-0.406946842	-1.009333869	0.788212435
-0.300902901	0.370215609	-1.222441197	-2.163737513
-0.22413122	0.33220751	-1.401469871	-0.19695692
0.869786334	-0.62087987	-0.169549291	-0.378526784
0.45216525	0.11614934	3.905978127	-2.472444345
-0.310552675	0.278724295	-0.605439248	-0.096747421
0.384907898	-0.507876753	3.592234439	0.010578684
-0.177746531	0.187360874	-1.776392536	-2.116133164
0.278140941	-0.060774308	-0.993631126	0.460271454
-0.165156068	0.109357616	0.779670851	-1.150486351
0.44127598	0.290038378	-0.804215535	-0.895057735
-0.128964656	-0.641964429	1.269198861	0.216767924
-0.338282847	-0.034137717	-2.526901053	-1.907731832
-0.005869204	0.174160817	1.233660586	0.323613314
0.826900839	-0.427768702	0.557630286	0.572213743
-1.243521148	0.580454262	-2.862574228	-1.822813408
-0.162703995	0.128417413	-0.772216126	0.881690016
-0.240040548	-1.039039381	1.010079302	0.1582964
0.214832185	0.407208712	-3.869132315	-2.270967358
1.441303056	-0.678994106	7.652952054	3.278832999
0.515257467	-1.295645466	1.483126784	1.007096347
-0.62946446	-0.522787983	0.26256194	1.921869069
2.367264212	0.628559556	7.856590213	3.351634188
-2.744703986	1.152748331	-8.987719779	2.961951939
-2.079152696	0.804378785	-10.42473982	1.34253852
-1.490653604	0.335994483	0.234612608	-0.521147322
0.751176614	-0.405691769	-10.65040875	-0.372275651
-1.629574766	0.356133166	1.791572599	-1.798963177
3.41221242	0.008901863	9.40071575	0.758784333
7.053772876	-0.914922476	29.06559036	0.388432102
-2.001680537	-0.729595761	-5.54752458	0.013752396
-3.162981611	0.71638524	0.494938557	0.524032536
-2.982303133	0.2552228	-8.386702764	2.870205072
-0.16164369	-0.9094418	-24.06814613	1.351001511
2.666967693	-1.0431199	6.989923471	1.110094813
-0.003073742	-0.131745575	0.278472293	2.543514341
-0.428002023	0.875565537	7.692941627	3.25777196
-0.727586857	1.349801181	4.667489737	2.111132233
0.030322618	0.719030531	-5.966758785	0.725509344
0.40430491	-0.302433587	1.14847612	-0.696850614
0.216905823	0.363632331	-1.145804195	-2.475233328
-0.986691303	-0.340387945	-0.509706687	0.788212435
-0.302381941	0.403495058	-0.691026779	-2.163737513
-0.224574932	0.348847234	-0.847319751	-0.19695692
0.86965322	-0.612560008	-0.003304255	-0.378526784
0.452125316	0.120309271	3.955851638	-2.472444345
-0.310564655	0.28080426	-0.590477195	-0.096747421
0.384904303	-0.50683677	3.596723055	0.010578684
-0.177747609	0.187880865	-1.775045951	-2.116133164
0.278140617	-0.060514312	-0.993227151	0.460271454
-0.165156165	0.109487614	0.779792043	-1.150486351
0.441275951	0.290103377	-0.804179178	-0.895057735
-0.128964665	-0.641931929	1.269209769	0.216767924
-0.338282849	-0.034121467	-2.526897781	-1.907731832
-0.005869205	0.174168941	1.233661568	0.323613314
0.826900839	-0.427764639	0.55763058	0.572213743
-1.243521148	0.580456293	-2.86257414	-1.822813408
-0.162703995	0.128418429	-0.772216099	0.881690016
-0.118928648	0.284858817	1.339328074	-1.815119795
0.21292008	0.186559348	-3.798456256	-1.145773998
0.459084149	-0.568669178	4.953961332	-0.696850614
0.233339595	0.230514536	0.310957792	-2.475233328
-0.981761172	-0.406946842	-1.009333869	0.788212435
-0.300902901	0.370215609	-1.222441197	-2.163737513
-0.22413122	0.33220751	-1.401469871	-0.19695692
0.869786334	-0.62087987	-0.169549291	-0.378526784
0.45216525	0.11614934	3.905978127	-2.472444345
-0.310552675	0.278724295	-0.605439248	-0.096747421
0.384907898	-0.507876753	3.592234439	0.010578684
-0.177746531	0.187360874	-1.776392536	-2.116133164
0.278140941	-0.060774308	-0.993631126	0.460271454
-0.165156068	0.109357616	0.779670851	-1.150486351
0.44127598	0.290038378	-0.804215535	-0.895057735
-0.128964656	-0.641964429	1.269198861	0.216767924
-0.338282847	-0.034137717	-2.526901053	-1.907731832
-0.005869204	0.174160817	1.233660586	0.323613314
0.826900839	-0.427768702	0.557630286	0.572213743
-1.243521148	0.580454262	-2.862574228	-1.822813408
-0.162703995	0.128417413	-0.772216126	0.881690016
-0.099806298	0.233369347	1.391313132	-1.738369791
-1.08808339	1.175774673	-7.323319553	-2.651278719
-0.237180017	-0.971337913	2.241724548	0.641424179
-0.396245005	-0.198824257	-1.507487961	-4.752653359
0.843646498	1.158283422	1.414097499	-2.0208169
1.54708145	-2.046581289	7.73432534	2.810569168
-0.746994565	0.04318228	-1.355920674	-5.719521145
0.17747813	-0.265246285	3.059720801	3.251221079
-2.955476561	-1.346202642	-7.468457894	1.787335477
1.726812032	1.437778929	-2.614076825	-2.217225511
-0.22768839	0.240808714	3.29559687	4.623015156
0.626465483	-1.284391018	-5.748073137	0.359765435
2.718519645	1.049451616	20.14006584	-2.759781854
-1.479139107	-0.747685942	-8.614985582	5.217434118
-1.164052232	1.486967029	-0.443600215	-3.848639998
