% Generated on 04/05/2014 @ 19:42:39
% By Dhawal Srivastava - PotHole - Smooth Road - CurbHit - PhoneDrop - SpeedBump - Speed
0.20593965	-0.19613299	10.120462	N	N	N	N	N	l
0.46091253	-0.8531785	9.963556	N	N	N	N	N	l
-0.35303938	-1.0002782	9.080957	N	N	N	N	N	l
0.12748645	-2.441856	10.0910425	N	N	N	N	N	l
0.0588399	-1.2062179	7.6982203	N	N	N	N	N	l
0.4707192	-1.4023509	10.453889	N	N	N	N	N	l
0.22555295	-0.92182505	10.463696	N	N	N	N	N	l
0.1372931	-1.3925443	10.8657675	N	N	N	N	N	l
0.588399	-1.2062179	10.993255	N	N	N	N	N	l
0.2745862	-1.372931	10.522535	N	N	N	N	N	l
0.4511059	-1.0198916	10.296982	N	N	N	N	N	l
0.19613299	-1.4415776	10.463696	N	N	N	N	N	l
0.0588399	-0.8629852	9.179024	N	N	N	N	N	l
-0.3138128	-0.83356524	10.8657675	N	N	N	N	N	l
-0.93163174	-0.93163174	9.68897	N	N	N	N	N	l
-0.51975244	-1.5004175	9.796844	N	N	N	N	N	l
0.088259846	-1.1571847	9.934136	N	N	N	N	N	l
0.0784532	-1.2552512	10.316595	N	N	N	N	N	l
-0.19613299	-1.735777	9.228058	N	N	N	N	N	l
-0.6276256	-1.8632635	9.492837	N	N	N	N	N	l
-0.7649187	-1.9122967	9.463417	N	N	N	N	N	l
0.049033247	-1.93191	9.649743	N	N	N	N	N	l
-0.20593965	-2.0888164	9.934136	N	N	N	N	N	l
-0.19613299	-1.5984839	9.767424	N	N	N	N	N	l
-0.7649187	-1.7259704	10.081236	N	N	N	N	N	l
-0.17651969	-1.8142302	10.159689	N	N	N	N	N	l
-0.19613299	-1.7259704	10.296982	N	N	N	N	N	l
-0.19613299	-1.93191	9.826263	N	N	N	N	N	l
0.2353596	-2.265336	10.022396	N	N	N	N	N	l
0.28439283	-2.3732092	9.5320635	N	N	N	N	N	l
0.02941995	-1.8534569	9.698776	N	N	N	N	N	l
0.3138128	-1.8730701	9.296704	N	N	N	N	N	l
-0.3138128	-1.4709975	8.992698	N	N	N	N	N	l
-0.0196133	-1.3337044	11.120741	N	N	N	N	N	l
-0.088259846	-1.5788707	9.139797	N	N	N	N	N	l
-0.48052585	-1.372931	10.875574	N	N	N	N	N	l
0.7649187	-1.4317709	10.385242	N	N	N	N	N	l
0.2941995	-1.1277647	10.8657675	N	N	N	N	N	l
0.2353596	-1.5298374	11.130548	N	N	N	N	N	l
0.61781895	-0.4314926	10.247949	N	N	N	N	N	l
0.5001391	-1.0493115	10.532342	N	N	N	N	N	l
-0.0196133	-0.1176798	10.159689	N	N	N	N	N	l
0.38245934	-0.75511205	9.963556	N	N	N	N	N	l
0.2549729	-0.9022118	10.453889	N	N	N	N	N	l
0.51975244	-0.4511059	10.130269	N	N	N	N	N	l
0.7747253	-0.18632634	10.483309	N	N	N	N	N	l
0.61781895	0.24516624	10.326403	N	N	N	N	N	l
0.69627213	0.39226598	9.875297	N	N	N	N	N	l
0.4511059	-0.0588399	10.257755	N	N	N	N	N	l
0.44129923	-0.2941995	10.296982	N	N	N	N	N	l
0.36284605	-0.1176798	10.0910425	N	N	N	N	N	l
-0.2157463	0.0784532	10.483309	N	N	N	N	N	l
-0.24516624	0.14709975	9.845877	N	N	N	N	N	l
-0.5001391	-0.1176798	9.620323	N	N	N	N	N	l
-0.8041453	0.10787315	9.95375	N	N	N	N	N	l
-0.49033248	-0.2157463	10.238142	N	N	N	N	N	l
-0.56878567	-0.36284605	9.875297	N	N	N	N	N	l
-0.35303938	-0.44129923	10.042009	N	N	N	N	N	l
0.17651969	-0.36284605	10.453889	N	N	N	N	N	l
0.17651969	-0.34323275	10.208722	N	N	N	N	N	l
0.17651969	-0.4707192	10.267562	N	N	N	N	N	l
0.78453195	-0.7354987	10.277369	N	N	N	N	N	l
0.8139519	-0.5982056	10.179302	N	N	N	N	N	l
0.83356524	-0.3334261	10.414662	N	N	N	N	N	l
1.1669914	-0.4118793	10.316595	N	N	N	N	N	l
1.0198916	-0.5001391	10.012589	N	N	N	N	N	l
1.0395049	-0.5295591	10.326403	N	N	N	N	N	l
1.0198916	-0.3138128	10.708861	N	N	N	N	N	l
1.0983448	-0.5982056	10.130269	N	N	N	N	N	l
0.9022118	-0.65704554	10.326403	N	N	N	N	N	l
0.37265268	-0.38245934	9.89491	N	N	N	N	N	l
-1.0493115	-0.22555295	9.492837	N	N	N	N	N	l
-0.88259846	-0.2157463	10.355823	N	N	N	N	N	l
-0.39226598	-0.38245934	9.247671	N	N	N	N	N	l
-0.6276256	-0.44129923	9.845877	N	N	N	N	N	l
-0.75511205	-0.17651969	10.375436	N	N	N	N	N	l
