% Generated on 04/05/2014 @ 19:19:27
% By Dhawal Srivastava - PotHole - Smooth Road - CurbHit - PhoneDrop - SpeedBump - Speed
-0.34323275	-0.61781895	10.954028	N	N	N	N	N	l
-1.4513842	-0.2353596	9.18883	N	N	N	N	N	l
-0.42168593	-1.176798	11.856239	N	N	N	N	N	l
0.48052585	-0.4314926	9.885103	N	N	N	N	N	l
-0.049033247	0.6668522	8.041452	N	N	N	N	N	l
-0.57859236	0.2745862	7.9041595	N	N	N	N	N	l
0.20593965	1.3042845	9.257478	N	N	N	N	N	l
-2.294756	0.0	11.826819	N	N	N	N	N	l
-0.93163174	-0.8041453	12.179859	N	N	N	N	N	l
-0.5099458	-0.24516624	11.336487	N	N	N	N	N	l
-0.9120184	0.8237586	10.659828	N	N	N	N	N	l
-1.5102241	-0.40207264	9.296704	N	N	N	N	N	l
-0.00980665	-1.5886773	8.875018	N	N	N	N	N	l
-0.19613299	-0.46091253	9.4241905	N	N	N	N	N	l
-0.65704554	0.42168593	9.375157	N	N	N	N	N	l
-1.0885382	-0.22555295	9.345737	N	N	N	N	N	l
-0.2549729	-0.78453195	10.8657675	N	N	N	N	N	l
-1.8044236	-1.6180972	9.071151	N	N	N	N	N	l
-0.83356524	-0.49033248	10.679441	N	N	N	N	N	l
-1.0296983	-0.00980665	10.081236	N	N	N	N	N	l
-1.0100849	0.2941995	10.169496	N	N	N	N	N	l
-0.1176798	-0.78453195	8.855405	N	N	N	N	N	l
-1.1669914	0.0784532	9.306511	N	N	N	N	N	l
-1.176798	-0.0196133	10.444082	N	N	N	N	N	l
-0.89240515	0.0588399	10.267562	N	N	N	N	N	l
0.24516624	-0.6668522	10.718668	N	N	N	N	N	l
-1.0296983	0.1569064	11.042288	N	N	N	N	N	l
-0.6864655	-3.5696206	7.021561	N	N	N	N	N	l
-0.40207264	-0.2941995	9.610517	N	N	N	N	N	l
-2.0005565	-0.6276256	13.6116295	N	N	N	N	N	l
-3.5990405	-0.65704554	15.151274	N	N	N	N	N	l
-0.8629852	-0.35303938	9.816457	N	N	N	N	N	l
-1.7259704	-1.3042845	10.002783	N	N	N	N	N	l
0.0784532	0.5393657	9.992976	N	N	N	N	N	l
-1.706357	-0.5393657	10.169496	N	N	N	N	N	l
-1.2258313	-1.8926834	10.434276	N	N	N	N	N	l
-0.2745862	-0.6472389	9.041731	N	N	N	N	N	l
-1.2748644	-1.7848103	10.326403	N	N	N	N	N	l
-2.1966896	-0.2745862	9.728196	N	N	N	N	N	l
0.42168593	-0.5982056	9.473224	N	N	N	N	N	l
-1.1375713	-0.5001391	10.904995	N	N	N	N	N	l
-1.2062179	0.30400613	9.277091	N	N	N	N	N	l
-1.2650578	0.39226598	10.149882	N	N	N	N	N	l
-0.84337187	-0.20593965	10.355823	N	N	N	N	N	l
-0.8237586	-1.0493115	9.698776	N	N	N	N	N	l
-1.93191	0.75511205	10.169496	N	N	N	N	N	l
-0.39226598	0.56878567	8.698499	N	N	N	N	N	l
