% Generated on 04/05/2014 @ 19:25:08
% By Dhawal Srivastava - PotHole - Smooth Road - CurbHit - PhoneDrop - SpeedBump - Speed
-0.1569064	-0.8041453	9.826263	N	N	N	N	N	l
0.588399	1.735777	6.080123	N	N	N	N	N	l
-0.19613299	-1.0002782	10.551955	N	N	N	N	N	l
0.0	-0.5001391	9.48303	N	N	N	N	N	l
-0.34323275	-1.0395049	12.199472	N	N	N	N	N	l
-0.34323275	0.588399	11.454167	N	N	N	N	N	l
-1.6279038	-0.098066494	10.561762	N	N	N	N	N	l
0.56878567	1.7259704	10.542149	N	N	N	N	N	l
0.16671304	1.176798	6.2468357	N	N	N	N	N	l
-2.3437893	0.88259846	10.483309	N	N	N	N	N	l
-0.61781895	0.0392266	13.87641	N	N	N	N	N	l
-2.6183755	-0.2745862	11.012868	N	N	N	N	N	l
-0.71588546	-0.38245934	9.95375	N	N	N	N	N	l
-1.6671305	-0.5099458	8.443525	N	N	N	N	N	l
-0.0588399	-1.0493115	9.77723	N	N	N	N	N	l
-1.1669914	-1.1964113	12.748645	N	N	N	N	N	l
0.17651969	-2.2555294	11.6503	N	N	N	N	N	l
-1.706357	-1.3925443	11.56204	N	N	N	N	N	l
1.2160245	-1.1375713	7.276534	N	N	N	N	N	l
-2.2555294	-1.1866046	11.758173	N	N	N	N	N	l
-2.0299766	-0.19613299	9.728196	N	N	N	N	N	l
-0.6864655	-0.48052585	8.365072	N	N	N	N	N	l
0.049033247	-1.8632635	8.394492	N	N	N	N	N	l
1.0395049	-1.7651969	11.503201	N	N	N	N	N	l
-0.56878567	-0.84337187	10.708861	N	N	N	N	N	l
-0.2941995	0.89240515	11.640493	N	N	N	N	N	l
-0.9904716	0.22555295	11.777786	N	N	N	N	N	l
-0.0784532	-0.14709975	6.746975	N	N	N	N	N	l
0.46091253	-0.4118793	8.237586	N	N	N	N	N	l
-0.78453195	-0.61781895	11.003061	N	N	N	N	N	l
-1.5298374	0.6374322	11.924886	N	N	N	N	N	l
-0.1372931	0.6668522	11.179581	N	N	N	N	N	l
-1.0591182	-0.22555295	12.925164	N	N	N	N	N	l
-0.0784532	-1.3140911	9.218251	N	N	N	N	N	l
-0.5491724	-1.5200307	12.052373	N	N	N	N	N	l
-2.4222424	0.1176798	11.660107	N	N	N	N	N	l
1.0002782	-0.9414384	10.218529	N	N	N	N	N	l
-0.49033248	-0.6766588	9.502644	N	N	N	N	N	l
-2.0005565	-1.9417167	14.788428	N	N	N	N	N	l
0.0392266	0.4511059	7.3451805	N	N	N	N	N	l
0.1176798	1.176798	11.101128	N	N	N	N	N	l
0.049033247	1.7651969	7.6491866	N	N	N	N	N	l
0.42168593	0.0196133	8.1983595	N	N	N	N	N	l
0.8041453	-0.36284605	12.660385	N	N	N	N	N	l
1.3140911	0.3334261	7.7668667	N	N	N	N	N	l
0.26477954	-1.2748644	10.042009	N	N	N	N	N	l
2.1084297	-0.49033248	10.855961	N	N	N	N	N	l
-1.8044236	-0.14709975	13.81757	N	N	N	N	N	l
2.3732092	0.8727918	8.875018	N	N	N	N	N	l
0.951245	-1.5592573	13.719503	N	N	N	N	N	l
0.30400613	0.38245934	10.316595	N	N	N	N	N	l
0.93163174	-0.57859236	9.316318	N	N	N	N	N	l
1.176798	0.8041453	9.738003	N	N	N	N	N	l
0.8629852	-1.0787314	11.758173	N	N	N	N	N	l
-0.48052585	1.7455837	8.816178	N	N	N	N	N	l
0.79433864	-0.97085834	9.228058	N	N	N	N	N	l
0.3334261	-0.18632634	11.463974	N	N	N	N	N	l
0.22555295	-1.3238977	11.061901	N	N	N	N	N	l
1.7455837	-1.0885382	8.620045	N	N	N	N	N	l
-0.28439283	-0.5295591	11.287454	N	N	N	N	N	l
-0.26477954	0.16671304	12.748645	Y	N	N	N	N	l
-0.6864655	-1.3533176	11.718946	N	N	N	N	N	l
0.78453195	0.28439283	8.433719	N	N	N	N	N	l
0.7649187	-0.71588546	9.473224	N	N	N	N	N	l
1.7848103	-0.6276256	12.150439	N	N	N	N	N	l
0.06864655	-0.1176798	10.630408	N	N	N	N	N	l
1.5004175	0.3334261	9.54187	N	N	N	N	N	l
1.0787314	-0.2745862	11.689527	N	N	N	N	N	l
1.3337044	-0.9414384	8.404299	N	N	N	N	N	l
2.186883	-0.74530536	9.92433	N	N	N	N	N	l
0.951245	-0.0392266	8.678885	N	N	N	N	N	l
1.4906107	-0.46091253	10.385242	N	N	N	N	N	l
1.1964113	-0.0392266	10.414662	N	N	N	N	N	l
1.2552512	0.17651969	9.934136	N	N	N	N	N	l
2.0790098	-0.8531785	10.238142	N	N	N	N	N	l
1.0198916	-0.0588399	11.699333	N	N	N	N	N	l
1.7750036	-0.1569064	9.738003	N	N	N	N	N	l
1.147378	-0.06864655	9.002504	N	N	N	N	N	l
1.6573238	-0.1372931	9.071151	N	N	N	N	N	l
1.0100849	-0.3334261	9.92433	N	N	N	N	N	l
0.9610517	-0.3334261	9.95375	N	N	N	N	N	l
0.9904716	-0.00980665	10.179302	N	N	N	N	N	l
1.1964113	-0.19613299	10.728475	N	N	N	N	N	l
1.0002782	-0.46091253	10.120462	N	N	N	N	N	l
0.3334261	-0.22555295	10.287175	N	N	N	N	N	l
-1.2748644	0.0196133	10.316595	N	N	N	N	N	l
-1.0885382	0.0	9.963556	N	N	N	N	N	l
-1.4121575	-0.00980665	9.943943	N	N	N	N	N	l
-1.0983448	-0.088259846	9.963556	N	N	N	N	N	l
-1.2356379	-0.0588399	9.57129	N	N	N	N	N	l
-1.3337044	-0.0588399	10.061623	N	N	N	N	N	l
-1.372931	-0.18632634	10.130269	N	N	N	N	N	l
-1.4023509	0.16671304	10.051816	N	N	N	N	N	l
-1.6180972	-0.0588399	10.071429	N	N	N	N	N	l
-2.0397832	-0.10787315	9.757616	N	N	N	N	N	l
-2.432049	0.19613299	10.699055	N	N	N	N	N	l
-3.1479347	-0.1176798	11.189387	N	N	N	N	N	l
-3.3931007	-0.24516624	10.120462	N	N	N	N	N	l
-3.167548	0.74530536	9.355544	N	N	N	N	N	l
-3.4519408	0.0784532	8.737725	N	N	N	N	N	l
-2.8047018	0.1176798	10.287175	N	N	N	N	N	l
-3.0204482	-0.098066494	9.698776	N	N	N	N	N	l
-2.4614692	-0.70607877	11.189387	N	N	N	N	N	l
-2.5693421	0.00980665	8.894631	N	N	N	N	N	l
-1.7848103	0.1569064	11.228614	N	N	N	N	N	l
-2.3634026	-0.2157463	11.581654	N	N	N	N	N	l
-2.0201697	0.8629852	10.463696	N	N	N	N	N	l
-2.941995	0.0392266	7.864933	N	N	N	N	N	l
-2.883155	-0.39226598	8.100293	N	N	N	N	N	l
-2.7654753	-0.35303938	8.737725	N	N	N	N	N	l
-1.4415776	0.71588546	9.257478	N	N	N	N	N	l
-2.4614692	0.34323275	9.973363	N	N	N	N	N	l
-2.3928225	-0.19613299	9.83607	N	N	N	N	N	l
-3.4813607	0.49033248	9.041731	N	N	N	N	N	l
-2.7066352	-1.5494506	11.071708	N	N	N	N	N	l
-2.5105023	-0.10787315	11.2384205	N	N	N	N	N	l
-2.1182363	0.56878567	10.365629	N	N	N	N	N	l
-1.4513842	0.49033248	7.923773	N	N	N	N	N	l
-2.128043	-0.8237586	11.218807	N	N	N	N	N	l
-3.079288	-1.1866046	10.718668	N	N	N	N	N	l
-3.1871612	-0.18632634	9.767424	N	N	N	N	N	l
-1.5690639	1.3337044	9.041731	N	N	N	N	N	l
-2.353596	1.0002782	10.561762	N	N	N	N	N	l
-2.7066352	-0.588399	9.92433	N	N	N	N	N	l
-1.5592573	-0.51975244	9.747809	N	N	N	N	N	l
-1.4808041	0.24516624	9.973363	N	N	N	N	N	l
-2.7360554	-1.0885382	10.002783	N	N	N	N	N	l
-0.6276256	-0.0392266	10.012589	N	N	N	N	N	l
-2.5791488	0.8629852	9.83607	N	N	N	N	N	l
-2.324176	0.0196133	10.032203	N	N	N	N	N	l
-0.35303938	2.6183755	7.6982203	N	N	N	N	N	l
-0.8629852	-0.2941995	7.5707335	Y	N	N	N	N	l
-2.7066352	1.8632635	11.856239	N	N	N	N	N	l
-0.44129923	-1.4023509	9.120184	N	N	N	N	N	l
-2.608569	0.7256921	12.562319	N	N	N	N	N	l
-2.1672697	0.39226598	11.758173	Y	N	N	N	N	l
-1.3337044	-0.37265268	8.786758	N	N	N	N	N	l
-2.6281822	0.1176798	9.18883	N	N	N	N	N	l
-2.9027684	0.60801226	9.92433	N	N	N	N	N	l
-1.3238977	-1.4709975	8.100293	N	N	N	N	N	l
-1.5886773	-1.6965504	10.650022	Y	N	N	N	N	l
