% Generated on 04/05/2014 @ 19:16:59
% By Dhawal Srivastava - PotHole - Smooth Road - CurbHit - PhoneDrop - SpeedBump - Speed
-1.0296983	-0.1372931	9.698776	N	N	N	N	N	l
-0.98066497	-0.26477954	10.042009	N	N	N	N	N	l
-0.9120184	-0.0784532	10.032203	N	N	N	N	N	l
-0.8531785	-0.20593965	9.973363	N	N	N	N	N	l
-0.8531785	-0.24516624	9.845877	N	N	N	N	N	l
-0.9120184	-0.19613299	9.86549	N	N	N	N	N	l
-0.93163174	-0.19613299	9.875297	N	N	N	N	N	l
-0.88259846	-0.2353596	9.89491	N	N	N	N	N	l
-0.9120184	-0.16671304	10.071429	N	N	N	N	N	l
-0.9414384	-0.19613299	9.885103	N	N	N	N	N	l
-0.98066497	-0.2353596	10.061623	N	N	N	N	N	l
-0.89240515	-0.18632634	10.032203	N	N	N	N	N	l
-0.951245	-0.098066494	9.767424	N	N	N	N	N	l
-0.9414384	-0.1372931	9.845877	N	N	N	N	N	l
-0.8727918	-0.2353596	9.92433	N	N	N	N	N	l
-0.9414384	-0.2353596	9.934136	N	N	N	N	N	l
-0.88259846	-0.19613299	10.012589	N	N	N	N	N	l
-1.0493115	-0.2157463	10.012589	N	N	N	N	N	l
-0.83356524	-0.2157463	10.159689	N	N	N	N	N	l
-1.1081514	0.19613299	10.630408	N	N	N	N	N	l
-1.4415776	-0.049033247	10.130269	N	N	N	N	N	l
-1.7455837	0.098066494	10.581375	N	N	N	N	N	l
-1.2748644	0.2353596	10.355823	N	N	N	N	N	l
-1.6279038	0.2941995	10.002783	N	N	N	N	N	l
-1.3042845	0.60801226	9.943943	N	N	N	N	N	l
-1.4121575	0.098066494	9.855683	N	N	N	N	N	l
-1.147378	0.06864655	9.522257	N	N	N	N	N	l
-1.4709975	0.19613299	10.296982	N	N	N	N	N	l
-1.0689248	0.24516624	9.51245	N	N	N	N	N	l
-1.3827376	0.2549729	9.885103	N	N	N	N	N	l
-0.78453195	-0.2745862	9.68897	N	N	N	N	N	l
-1.1964113	-0.35303938	9.992976	N	N	N	N	N	l
-0.79433864	-0.06864655	9.943943	N	N	N	N	N	l
-1.0002782	0.049033247	10.159689	N	N	N	N	N	l
-0.61781895	0.0196133	10.042009	N	N	N	N	N	l
-0.6472389	-0.36284605	9.129991	N	N	N	N	N	l
-0.6374322	-0.35303938	9.326124	N	N	N	N	N	l
