% Generated on 03/06/2014 @ 15:22:51
% By Dhawal Srivastava 
1.341211	2.5291407	10.269844	N
2.5291407	3.027305	9.158555	N
2.2225783	2.7973828	9.656719	N
1.5328126	2.6441016	9.426797	N
2.3375392	2.9506643	9.503438	N
1.954336	2.8357031	9.580078	N
1.7244141	2.567461	9.580078	N
2.069297	2.7590625	9.77168	N
1.7627344	2.8357031	9.426797	N
1.954336	2.7973828	9.69504	N
2.2225783	2.7973828	9.733359	N
1.9160157	2.7973828	9.388477	N
2.184258	2.7973828	9.69504	N
1.954336	2.7973828	9.541759	N
1.8010547	2.7590625	9.503438	N
1.9160157	2.682422	9.77168	N
1.8010547	2.7590625	9.350157	N
1.8010547	2.7973828	9.656719	N
1.9926564	2.8357031	9.580078	N
1.954336	2.8357031	9.465117	N
1.8010547	2.6441016	9.69504	N
1.9926564	2.7973828	9.426797	N
1.7244141	2.8357031	9.388477	N
1.9160157	2.7207422	9.77168	N
1.9926564	2.7590625	9.426797	N
1.9926564	2.7207422	9.618399	N
1.7627344	2.7207422	9.426797	N
1.7627344	2.7207422	9.465117	N
1.9926564	2.7590625	9.580078	N
1.839375	2.682422	9.465117	N
1.8010547	2.7590625	9.465117	N
1.9926564	2.7590625	9.81	N
1.9160157	2.7207422	9.541759	N
2.069297	2.682422	9.69504	N
1.9926564	2.7973828	9.656719	N
1.6860938	2.7590625	9.311836	N
1.839375	2.7207422	9.733359	N
1.8776954	2.8357031	9.465117	N
1.8776954	2.8357031	9.541759	N
2.1076174	2.8357031	9.618399	N
1.8776954	2.7973828	9.465117	N
1.8776954	2.7590625	9.733359	N
1.9160157	2.7590625	9.656719	N
1.954336	2.7207422	9.426797	N
1.9926564	2.7590625	9.503438	N
1.954336	2.7590625	9.848321	N
1.9926564	2.7973828	9.465117	N
1.954336	2.7973828	9.77168	N
1.839375	2.7207422	9.388477	N
1.839375	2.7207422	9.426797	N
1.954336	2.682422	9.618399	N
1.839375	2.8357031	9.388477	N
2.0309765	2.8740237	9.580078	N
2.2225783	2.7590625	9.69504	N
1.7244141	2.7590625	9.350157	N
1.954336	2.8357031	9.81	N
1.954336	2.7590625	9.580078	N
1.8776954	2.8740237	9.311836	N
1.9160157	2.7973828	9.656719	N
1.7244141	2.7207422	9.388477	N
1.9160157	2.8357031	9.503438	N
2.0309765	2.7207422	9.69504	N
2.0309765	2.682422	9.426797	N
1.954336	2.7207422	9.77168	N
1.8776954	2.7590625	9.465117	N
1.8776954	2.7973828	9.503438	N
2.069297	2.7973828	9.618399	N
1.8010547	2.7973828	9.388477	N
1.9926564	2.7973828	9.618399	N
1.8776954	2.7207422	9.618399	N
1.8010547	2.7590625	9.350157	N
1.9926564	2.7973828	9.618399	N
1.954336	2.7973828	9.350157	N
1.839375	2.7973828	9.350157	N
2.0309765	2.7590625	9.77168	N
1.7627344	2.7207422	9.273516	N
1.9160157	2.682422	9.656719	N
2.0309765	2.682422	9.580078	N
1.8010547	2.7973828	9.311836	N
2.0309765	2.7973828	9.733359	N
1.9160157	2.7590625	9.426797	N
1.8776954	2.7207422	9.503438	N
1.839375	2.8357031	9.69504	N
1.954336	2.7590625	9.618399	N
1.839375	2.7973828	9.656719	N
1.9926564	2.7590625	9.656719	N
1.954336	2.7207422	9.426797	N
1.9160157	2.7590625	9.465117	N
2.0309765	2.7590625	9.465117	N
1.9926564	2.8740237	9.350157	N
1.9926564	2.7207422	9.733359	N
1.8776954	2.8357031	9.541759	N
1.9160157	2.8357031	9.541759	N
2.069297	2.7590625	9.618399	N
2.0309765	2.7973828	9.503438	N
1.9160157	2.682422	9.541759	N
1.8776954	2.7973828	9.541759	N
1.8010547	2.7590625	9.350157	N
1.954336	2.8357031	9.656719	N
2.1459377	2.682422	9.69504	N
1.7244141	2.682422	9.656719	N
2.0309765	2.682422	9.69504	N
1.9160157	2.7973828	9.426797	N
1.8776954	2.8357031	9.580078	N
1.9926564	2.7973828	9.465117	N
1.8776954	2.7590625	9.465117	N
1.954336	2.7590625	9.580078	N
