% Generated on 03/07/2014 @ 16:53:05
% By Dhawal Srivastava 
-0.45984375	3.3338673	9.235196	N
-0.2682422	3.5637891	9.963282	N
-0.038320314	3.3721876	9.733359	N
-0.19160157	3.295547	8.813672	N
-0.11496094	3.2189064	8.162227	N
0.038320314	3.180586	8.54543	N
-0.038320314	3.4871485	9.350157	N
-0.19160157	3.4488282	9.580078	N
-0.22992188	3.5254688	9.848321	N
-0.2682422	3.410508	9.8866415	N
-0.19160157	3.4488282	9.388477	N
-0.3065625	3.3338673	9.350157	N
-0.4981641	3.410508	9.465117	N
-0.4981641	3.3721876	9.541759	N
-0.45984375	3.3338673	9.541759	N
-0.4981641	3.3338673	9.503438	N
-0.5364844	3.4488282	9.541759	N
-0.5748047	3.410508	9.426797	N
-0.5364844	3.4871485	9.503438	N
-0.5748047	3.3721876	9.541759	N
-0.613125	3.410508	9.350157	N
-0.45984375	3.3338673	9.350157	N
-0.68976563	3.2572267	9.69504	N
-0.6514453	3.3721876	9.503438	N
-0.6514453	3.410508	9.273516	N
-0.613125	3.3721876	9.311836	N
-0.6514453	3.3721876	9.503438	N
-0.5364844	3.295547	9.311836	N
-0.68976563	3.295547	9.618399	N
-0.7664063	3.3721876	9.541759	N
-0.6514453	3.3338673	9.541759	N
-0.6514453	3.3338673	9.426797	N
-0.728086	3.2189064	9.350157	N
-0.6514453	3.3338673	9.618399	N
-0.68976563	3.3721876	9.503438	N
-0.5748047	3.295547	9.388477	N
-0.7664063	3.3338673	9.426797	N
-0.6514453	3.295547	9.350157	N
-0.5748047	3.295547	9.388477	N
-0.728086	3.410508	9.580078	N
-0.68976563	3.2572267	9.465117	N
-0.8430469	3.4488282	9.503438	N
-0.68976563	3.2189064	9.388477	N
-0.8047266	3.4488282	9.311836	N
-0.7664063	3.4488282	9.350157	N
-0.9196875	3.3338673	9.196876	N
-1.22625	3.295547	9.503438	N
-0.8047266	3.6021094	10.614727	N
-0.5364844	3.2572267	10.078242	N
-0.2682422	3.1422658	9.465117	N
-0.68976563	3.410508	9.733359	N
-1.1879297	3.7170706	9.388477	N
-0.8430469	3.180586	8.928633	N
